collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,notes_source,notes_source.label
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2016,7.1,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2016,13.1,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2016,5.97,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2016,7.68,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2016,7.79,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2016,14.82,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2016,6.53,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2016,6.24,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2016,6.34,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2016,11.32,,,,,,,,
YI,Yearly indicators,CAN,Canada,BA:147,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2016,5.35,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,4.54,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,8.57,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,5.69,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,3.79,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,3.43,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,3.26,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,0.65,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,4.39,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,8.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,5.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,3.23,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,3.44,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,3.39,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,0.67,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,4.71,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,8.52,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,5.78,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,4.42,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,3.41,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,3.09,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,0.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,4.54,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,8.57,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,4.25,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,3.26,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,0.65,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,4.39,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,8.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,4.05,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,3.39,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,0.67,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2014,4.71,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2014,8.52,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2014,4.47,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2014,3.09,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,0.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,4.54,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,4.68,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,8.57,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,3.92,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,4.39,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,4.55,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,8.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,3.77,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,4.71,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,4.83,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,8.52,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,4.1,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,4.55,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,8.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,4.78,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,3.94,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,3.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,3.95,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,1.49,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,4.48,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,9.19,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,4.42,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,3.53,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,3.65,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,4.4,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,1.47,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,4.62,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,8.03,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,5.19,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,4.43,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,3.56,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,3.41,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,1.54,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,4.55,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,8.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,4.09,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,3.95,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,1.49,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,4.48,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,9.19,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,3.85,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,4.4,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,1.47,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,4.62,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,8.03,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,4.36,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,3.41,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,1.54,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,4.55,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,4.66,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,8.61,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,3.95,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,4.48,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,4.62,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,9.19,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,3.84,,,,,,,,
YI,Yearly indicators,CHE,Switzerland,BA:2253,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,4.62,,,,,,,,
